Unnamed: 0,mean_R,mean_G,mean_B,std_R,std_G,std_B,min_R,min_G,min_B,max_R,max_G,max_B,mean_S,std_S,mean_V,std_V,rms,sobel_mean,sobel_std,sobel_pct_strong,laplacian_mean_abs,laplacian_std_abs,gabor_mean_abs_0,gabor_std_abs_0,gabor_mean_abs_45,gabor_std_abs_45,gabor_mean_abs_90,gabor_std_abs_90,gabor_mean_abs_135,gabor_std_abs_135,mean_block_0_0,pct_bright_block_0_0,mean_block_0_1,pct_bright_block_0_1,mean_block_0_2,pct_bright_block_0_2,mean_block_1_0,pct_bright_block_1_0,mean_block_1_1,pct_bright_block_1_1,mean_block_1_2,pct_bright_block_1_2,mean_block_2_0,pct_bright_block_2_0,mean_block_2_1,pct_bright_block_2_1,mean_block_2_2,pct_bright_block_2_2,H_shannon,center_mean_ratio,center_bright_ratio,lum_centroid_x,lum_centroid_y,lbp_hist_0,lbp_hist_1,lbp_hist_2,lbp_hist_3,lbp_hist_4,lbp_hist_5,lbp_hist_6,lbp_hist_7,lbp_hist_8,lbp_hist_9,lbp_hist_10,lbp_hist_11,lbp_hist_12,lbp_hist_13,lbp_hist_14,lbp_hist_15,lbp_entropy,brightness_skew,ratio_dark,ratio_bright,ratio_warm,filename,painter_pred,genre_pred,label_pred
0,87.60537,100.523544,79.2471,57.309223,54.407196,51.809223,0.0,0.0,0.0,251.0,255.0,247.0,0.3901978,0.23083971,0.40690064,0.22021218,0.2117667645215988,0.4497316777706146,0.3444464206695556,0.25,0.4355239868164062,0.3944749236106872,2.8847124576568604,1.967392921447754,4.8066020011901855,2.764987707138061,2.8394668102264404,1.9588476419448853,4.819105625152588,2.863375186920166,0.0008109153131954,0.0030403325123152,0.0017733607674017,0.0977717056650246,0.0020099037792533,0.2289293411330049,0.0008982873405329,0.0129117918719211,0.0012387977913022,0.0793372844827586,0.0013673614012077,0.1064308805418719,0.0016303741140291,0.0837053571428571,0.0016043349169194,0.1307920258620689,0.0017098559765145,0.1570774322660098,-1419.565425779727,0.8547833561897278,0.7933761580741165,0.550409908402092,-0.2785658066662089,0.0119384760037064,0.0052035166881978,0.0018102285685017,0.003852465422824,0.0017871083691716,0.0008105501183308,0.0019234098726883,0.0040592025034129,0.0039388970471918,0.0019004241330549,0.0008089370676316,0.0018477316480129,0.0037771903444081,0.0018974668346345,0.0050373738631606,0.0119070215150713,0.3280070424079895,-0.0509056001901626,0.3495035406403941,0.0888901717296113,0.0865874726327312,Alfred_Sisley_76.jpg,Claude_Monet,Impresionismo,4
1,140.80495,149.116,120.58856,37.96033,35.248108,45.34549,0.0,7.0,0.0,255.0,255.0,255.0,0.2648654,0.14268132,0.601939,0.13808058,0.1403716206550598,0.2596473395824432,0.2223577350378036,0.25,0.2313392162322998,0.2458305209875106,3.619645118713379,1.4890254735946655,7.118135929107666,1.9551475048065183,3.62237811088562,1.515918493270874,7.116249561309815,1.991399168968201,0.002055995631963,0.0069145758661887,0.0026450308505445,0.2608124253285543,0.0026576472446322,0.3453405017921147,0.002053600968793,0.0184289127837514,0.0023988969624042,0.1713410991636798,0.0019546302501112,0.0487156511350059,0.0020684713963419,0.0253584229390681,0.0021959706209599,0.0141129032258064,0.0018086300697177,0.0058990442054958,-1419.565425779727,1.0882660150527954,1.7192878490606367,0.5047598409932122,-0.2167511852856309,0.0110737765207886,0.004953060299158,0.001243159873411,0.0046619796194136,0.0022069029510021,0.0005887227016501,0.0016773337265476,0.0045938696712255,0.0045052436180412,0.0017516921507194,0.0005707058589905,0.0021984672639518,0.0048548532649874,0.0013643827987834,0.0049150483682751,0.0113408006727695,0.3277915716171264,0.0130823263898491,0.0092526289268143,0.2660851865112517,0.2285425866252934,Alfred_Sisley_77.jpg,Alfred_Sisley,Impresionismo,4
2,103.524536,109.42821,101.0041,40.88075,35.31133,36.137894,0.0,7.0,0.0,245.0,243.0,230.0,0.23031317,0.11660874,0.45896938,0.15043275,0.1407800018787384,0.379354178905487,0.2976857721805572,0.25,0.3229860961437225,0.3189007043838501,2.9125406742095947,1.921773195266724,5.306895732879639,2.059168577194214,2.957024335861206,1.9536010026931765,5.306393146514893,2.1000173091888428,0.0015790520701557,0.0073851909184726,0.001508726272732,0.0439241486068111,0.0014496998628601,0.0179631062951496,0.0020345253869891,0.1534120227038183,0.0017048850422725,0.1807920536635706,0.0016786961350589,0.0699819401444788,0.0014361008070409,0.0912022703818369,0.001650373567827,0.194078947368421,0.0017210425576195,0.1460268317853457,-1419.565425779727,1.0393394231796265,1.7983958289495916,0.493550698074757,-0.1644074375619244,0.0104097239673137,0.0043015331029891,0.0012933490797877,0.005219979211688,0.0026294738054275,0.0006606717943213,0.0015580656472593,0.0052791037596762,0.0047577326186001,0.0016039767069742,0.0006409636116586,0.0025723648723214,0.0052125887013971,0.0013497860636562,0.0040892222896218,0.0109214643016457,0.3291658163070678,0.2755116522312164,0.1524259277697964,0.0504352588083012,0.2721718845568467,Alfred_Sisley_78.jpg,Salvador_Dali,Surrealismo,0
3,176.28232,160.99257,133.72836,30.512379,35.392464,38.867725,4.0,0.0,0.0,255.0,239.0,216.0,0.2566825,0.16076337,0.69139075,0.11956306,0.1320911198854446,0.2154560983180999,0.2500152289867401,0.25,0.1974512934684753,0.2498974949121475,4.170188903808594,1.1943602561950684,8.075346946716309,1.8038809299468996,4.198046684265137,1.4776886701583862,8.078222274780273,1.7502168416976929,0.002681229263544,0.0622172745264348,0.0028039701282978,0.2094112242013005,0.0026994722429662,0.1119946282160022,0.0026648503262549,0.0438401187446989,0.0026163002476096,0.1090436810856658,0.0024539111182093,0.0527989821882951,0.0025569938588887,0.220349165959853,0.0020592655055224,0.069780180944303,0.001950315432623,0.020762651964942,-1419.565425779727,1.0471529960632324,1.0901969701499996,0.4859687897995829,-0.2173925514019955,0.010335405357182,0.0042750835418701,0.0010826053330674,0.0051174792461097,0.0029114738572388,0.0006164836231619,0.0016140482621267,0.0048757912591099,0.0043443483300507,0.0016824505291879,0.0005235550343059,0.0027742993552237,0.0053554703481495,0.0012407317990437,0.0042031067423522,0.0115476669743657,0.3283436298370361,-2.068636894226074,0.019391108601189,0.639367342776915,0.9907525060002824,Alfred_Sisley_79.jpg,Vincent_van_Gogh,Impresionismo,4
4,112.13005,114.63091,87.18911,37.54197,36.9928,35.5063,16.0,20.0,0.0,255.0,255.0,244.0,0.26100966,0.13211595,0.45830616,0.14533877,0.1428499221801757,0.2575908303260803,0.225935161113739,0.25,0.2181755304336547,0.2409206479787826,2.883219718933105,1.49624502658844,5.501826286315918,1.963544964790344,2.830702066421509,1.48930823802948,5.502631187438965,2.0619709491729736,0.0016807650681585,0.0342832785288028,0.0018071485683321,0.1304652295700889,0.0024628504179418,0.5064852027767629,0.0014737242599949,0.0137620265497503,0.0014015607303008,0.0350140056022409,0.0018633002182468,0.1745828766289124,0.0014013827312737,0.0039276580197296,0.0015792183112353,0.0003349165753257,0.0016595510533079,9.134088417975886e-05,-1419.565425779727,0.8228560090065002,0.3505503459369077,0.5349310587182575,-0.1591352578976727,0.0107185896486043,0.0051297275349497,0.0011540880659595,0.0045521538704633,0.0021145215723663,0.0005996088148094,0.0015827129827812,0.0048930621705949,0.0047222902067005,0.001641402603127,0.0005529961199499,0.002068544505164,0.0052168085239827,0.0013358775759115,0.0048364913091063,0.0113811260089278,0.3274599909782409,0.0562736690044403,0.1615339058335801,0.0469755296524618,0.3489077179853016,Alfred_Sisley_80.jpg,Salvador_Dali,Surrealismo,0
5,164.0862,155.07312,133.30312,51.58057,50.099583,50.2535,2.0,0.0,0.0,255.0,255.0,255.0,0.21468808,0.12685737,0.64892894,0.19779247,0.1964084953069687,0.3647288084030151,0.390276163816452,0.2500010785857584,0.2795335054397583,0.3346619606018066,4.276021480560303,2.1955699920654297,7.757041931152344,2.787706136703491,4.264760494232178,2.217284917831421,7.73555326461792,2.7084648609161377,0.0030686988029628,0.195082415436294,0.0028944567311555,0.1051480353097414,0.0027825939469039,0.1855128505585501,0.0021262490190565,0.0672603702835716,0.0020606422331184,0.0359151628779001,0.0023714685812592,0.0977853292711506,0.0022569538559764,0.0785680806187016,0.0019761121366173,0.0746816654948832,0.0019607527647167,0.0539606280759315,-1419.565425779727,0.8626738786697388,0.3615965728749631,0.4935899076991276,-0.1967020915198838,0.0102087566629052,0.0053693177178502,0.0010175800416618,0.0052837398834526,0.0020488579757511,0.0004843100323341,0.0015132824191823,0.0047059855423867,0.0042927418835461,0.0016316813416779,0.0004258564731571,0.0019905399531126,0.0055484762415289,0.0012127415975555,0.0053398879244923,0.0114262448623776,0.3265656530857086,-0.8341029286384583,0.0731755721897448,0.5040382250792761,0.855413421921177,Camille_Pissarro_48.jpg,Vincent_van_Gogh,Impresionismo,4
6,104.895256,92.661316,80.44163,40.955208,45.099937,39.998264,0.0,0.0,0.0,251.0,238.0,232.0,0.27964684,0.14877903,0.41184056,0.16078404,0.1690683364868164,0.3651132583618164,0.3279809653759002,0.25,0.3836446702480316,0.3652983009815216,2.8976526260375977,1.8603074550628664,4.777068614959717,2.216975688934326,2.660675287246704,1.749208927154541,4.82857084274292,2.4165658950805664,0.0019676440861076,0.1975413602941176,0.0017002620734274,0.1270450367647058,0.0017553733196109,0.1289981617647058,0.0011653888504952,0.0225413602941176,0.0011151649523526,0.0139016544117647,0.0011484158458188,0.0126838235294117,0.0015456788241863,0.1436351102941176,0.0014021752867847,0.1238511029411764,0.001334223547019,0.130078125,-1419.565425779727,0.7641361951828003,0.1389739524162027,0.4868858378521194,-0.1681528095486016,0.0120824370533227,0.0047651729546487,0.0019119887147098,0.0033849766477942,0.002356108976528,0.0008888803422451,0.0019969411659985,0.0036825500428676,0.0036300746724009,0.0020433368626981,0.0008813610184006,0.0023461896926164,0.0034878475125879,0.0020766139496117,0.0046013477258384,0.0123641723766922,0.3287040591239929,-0.1650396138429641,0.2749786376953125,0.0123494466145833,0.949976603190104,Camille_Pissarro_49.jpg,Camille_Pissarro,Impresionismo,4
7,132.05441,147.37646,119.418106,40.88659,36.880054,38.28667,0.0,0.0,0.0,235.0,242.0,239.0,0.25587565,0.15124941,0.58851546,0.13824506,0.1446420848369598,0.4211763441562652,0.2999888658523559,0.25,0.3659127354621887,0.3167420029640198,3.665705680847168,1.8698338270187376,6.951294422149658,2.2471067905426025,3.637653112411499,1.7541656494140625,6.945140361785889,2.307402372360229,0.0022131858859211,0.0968624665775401,0.0018645226955413,0.0407336229946524,0.0020991351921111,0.0388327205882352,0.0021220850758254,0.0919953208556149,0.0023243858013302,0.1925969251336898,0.0023044245317578,0.1185035093582887,0.0018645809032022,0.0431358622994652,0.0020322317723184,0.0463109959893048,0.0024876922834664,0.2269385026737967,-1419.565425779727,1.0832182168960571,1.9347616326824644,0.5148091632526299,-0.201077639538476,0.0116581553593277,0.0057107610628008,0.0015898211859166,0.0043223765678703,0.001708501484245,0.000589910778217,0.0018593242857605,0.0039363745599985,0.003932156600058,0.0019102288642898,0.0005619860021397,0.0017348263645544,0.0043148132972419,0.0015937481075525,0.0056058978661894,0.0114711178466677,0.3269824981689453,-0.6934194564819336,0.0384056764357608,0.2226516244819419,0.1478454336885731,Camille_Pissarro_50.jpg,Claude_Monet,Impresionismo,4
8,139.45705,142.18669,137.35402,41.591595,39.719383,42.169743,0.0,0.0,0.0,255.0,247.0,248.0,0.12896769,0.10302108,0.58098716,0.15264203,0.1561310440301895,0.2360426038503646,0.2272757291793823,0.2500010960057167,0.2128548920154571,0.2375961542129516,3.6124379634857178,1.4773507118225098,6.997267723083496,2.1531078815460205,3.638306617736816,1.641603946685791,7.0020928382873535,2.162844181060791,0.0027681223582476,0.3128721124077161,0.0026589818298816,0.240354846391998,0.0023005830589681,0.0918671112169564,0.0022507512476295,0.1548781455902199,0.0020163792651146,0.0275462411685321,0.0019943455699831,0.0442367230292926,0.0019122760277241,0.0181590854965467,0.0018709121504798,0.0132372787171548,0.0017250328091904,0.0007144558228149,-1419.565425779727,0.9307570457458496,0.2742841813662213,0.4824518010998508,-0.1991249389374457,0.0103806955739855,0.0047691026702523,0.0013106625992804,0.0046996418386697,0.0023480292875319,0.0006769689498469,0.0016246151644736,0.0048690219409763,0.0042967959307134,0.0016971082659438,0.0006070944946259,0.0022317096590995,0.0049245632253587,0.0015355838695541,0.0047353371046483,0.0117930695414543,0.3285083174705505,-0.6183664798736572,0.0504644872227653,0.2828659234286566,0.2984840048925695,Camille_Pissarro_51.jpg,Alfred_Sisley,Impresionismo,4
9,116.38214,120.062805,109.80948,60.62428,67.01829,71.51248,0.0,3.0,0.0,255.0,255.0,255.0,0.20597637,0.14701809,0.48405123,0.25990054,0.2565636038780212,0.4498153626918793,0.4453496932983398,0.2499989425464328,0.4315861761569977,0.4486933946609497,3.562648057937622,2.6273748874664307,5.984971523284912,3.492106914520264,3.5332484245300293,2.6801233291625977,5.992567539215088,3.619662523269653,0.0020351286511868,0.1447509578544061,0.0026896065101027,0.3497701149425287,0.0025273344945162,0.2849808429118774,0.0017016843194141,0.038199233716475,0.0014888298464938,0.0302298850574712,0.001541509409435,0.0168965517241379,0.0011272943811491,0.0006130268199233,0.0017259217565879,0.0226436781609195,0.0014394496101886,0.0083524904214559,-1419.550944681977,0.8232224583625793,0.3035004183048048,0.5201273940163892,-0.1658448589318425,0.0115339709445834,0.0045969015918672,0.0018430255586281,0.0038017402403056,0.0025137013290077,0.0009495020494796,0.001825965475291,0.0040725693106651,0.0039070332422852,0.0018987375078722,0.0009140489855781,0.0024913100060075,0.0039214272983372,0.0019869704265147,0.0044540232047438,0.0117890732362866,0.3300328254699707,0.238799050450325,0.3473988757153673,0.2898226438877069,0.4156680780146943,Camille_Pissarro_52.jpg,Claude_Monet,Impresionismo,4
